 Distribution of neutrino fluxes in the BS05(AGS,OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(AGS,OP) are given in the row below.
 
 6.058E+00 1.453E-02 8.254E-07 4.338E-01 4.508E-04 2.007E-02 1.445E-02 3.254E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
  cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
  [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.31434 6.396 0.951 8.915e-04 2.832e-17 2.621e-05 2.338e-14 2.139e-08 2.359e-12 1.839e-12 6.534e-09 4.766e-06 2.619e-05 
 0.31475 6.388 0.949 8.896e-04 2.717e-17 2.586e-05 2.181e-14 2.062e-08 2.266e-12 1.761e-12 6.247e-09 4.683e-06 2.543e-05 
 0.31516 6.380 0.947 8.878e-04 2.603e-17 2.552e-05 2.034e-14 1.987e-08 2.177e-12 1.686e-12 5.971e-09 4.602e-06 2.469e-05 
 0.31557 6.373 0.945 8.859e-04 2.489e-17 2.518e-05 1.895e-14 1.915e-08 2.090e-12 1.613e-12 5.707e-09 4.521e-06 2.397e-05 
 0.31598 6.365 0.943 8.842e-04 2.393e-17 2.484e-05 1.773e-14 1.847e-08 2.009e-12 1.546e-12 5.461e-09 4.443e-06 2.328e-05 
 0.31639 6.357 0.941 8.824e-04 2.315e-17 2.452e-05 1.664e-14 1.782e-08 1.933e-12 1.482e-12 5.230e-09 4.366e-06 2.262e-05 
 0.31680 6.349 0.939 8.805e-04 2.237e-17 2.419e-05 1.561e-14 1.719e-08 1.858e-12 1.421e-12 5.007e-09 4.291e-06 2.197e-05 
 0.31721 6.341 0.937 8.787e-04 2.159e-17 2.387e-05 1.462e-14 1.658e-08 1.787e-12 1.361e-12 4.792e-09 4.216e-06 2.133e-05 
 0.31762 6.334 0.935 8.769e-04 2.081e-17 2.355e-05 1.368e-14 1.599e-08 1.717e-12 1.304e-12 4.585e-09 4.143e-06 2.072e-05 
 0.31803 6.326 0.933 8.750e-04 2.003e-17 2.324e-05 1.279e-14 1.542e-08 1.650e-12 1.249e-12 4.385e-09 4.071e-06 2.012e-05 
 0.31844 6.318 0.931 8.733e-04 1.926e-17 2.293e-05 1.195e-14 1.487e-08 1.586e-12 1.196e-12 4.194e-09 4.000e-06 1.953e-05 
 0.31885 6.310 0.929 8.714e-04 1.848e-17 2.263e-05 1.115e-14 1.433e-08 1.523e-12 1.145e-12 4.010e-09 3.930e-06 1.897e-05 
 0.31926 6.303 0.927 8.696e-04 1.770e-17 2.233e-05 1.040e-14 1.382e-08 1.463e-12 1.097e-12 3.834e-09 3.862e-06 1.841e-05 
 0.31967 6.295 0.925 8.678e-04 1.694e-17 2.203e-05 9.710e-15 1.332e-08 1.406e-12 1.050e-12 3.666e-09 3.795e-06 1.788e-05 
 0.32008 6.287 0.923 8.659e-04 1.638e-17 2.173e-05 9.108e-15 1.285e-08 1.352e-12 1.006e-12 3.510e-09 3.728e-06 1.736e-05 
 0.32049 6.280 0.921 8.642e-04 1.583e-17 2.145e-05 8.536e-15 1.239e-08 1.300e-12 9.647e-13 3.360e-09 3.664e-06 1.686e-05 
 0.32090 6.272 0.919 8.624e-04 1.527e-17 2.116e-05 7.992e-15 1.195e-08 1.250e-12 9.244e-13 3.215e-09 3.600e-06 1.638e-05 
 0.32131 6.264 0.917 8.605e-04 1.471e-17 2.088e-05 7.477e-15 1.153e-08 1.201e-12 8.856e-13 3.076e-09 3.537e-06 1.590e-05 
 0.32172 6.257 0.915 8.587e-04 1.415e-17 2.060e-05 6.989e-15 1.112e-08 1.154e-12 8.482e-13 2.942e-09 3.476e-06 1.544e-05 
 0.32213 6.249 0.913 8.569e-04 1.359e-17 2.033e-05 6.529e-15 1.072e-08 1.109e-12 8.123e-13 2.813e-09 3.415e-06 1.499e-05 
 0.32254 6.241 0.911 8.550e-04 1.303e-17 2.006e-05 6.096e-15 1.033e-08 1.065e-12 7.778e-13 2.690e-09 3.355e-06 1.455e-05 
 0.32295 6.234 0.909 8.533e-04 1.250e-17 1.979e-05 5.695e-15 9.962e-09 1.024e-12 7.449e-13 2.573e-09 3.297e-06 1.413e-05 
 0.32336 6.226 0.907 8.515e-04 1.208e-17 1.953e-05 5.340e-15 9.610e-09 9.846e-13 7.141e-13 2.463e-09 3.240e-06 1.372e-05 
 0.32377 6.219 0.905 8.497e-04 1.165e-17 1.927e-05 5.002e-15 9.269e-09 9.465e-13 6.843e-13 2.357e-09 3.183e-06 1.333e-05 
 0.32418 6.211 0.903 8.479e-04 1.123e-17 1.901e-05 4.681e-15 8.939e-09 9.098e-13 6.556e-13 2.256e-09 3.128e-06 1.294e-05 
 0.32459 6.204 0.901 8.460e-04 1.081e-17 1.876e-05 4.377e-15 8.620e-09 8.743e-13 6.280e-13 2.157e-09 3.073e-06 1.257e-05 
 0.32500 6.196 0.899 8.442e-04 1.039e-17 1.851e-05 4.091e-15 8.312e-09 8.403e-13 6.015e-13 2.064e-09 3.020e-06 1.220e-05 
 0.32541 6.189 0.897 8.424e-04 9.971e-18 1.826e-05 3.821e-15 8.013e-09 8.074e-13 5.760e-13 1.973e-09 2.967e-06 1.185e-05 
 0.32582 6.181 0.895 8.406e-04 9.585e-18 1.802e-05 3.575e-15 7.728e-09 7.760e-13 5.519e-13 1.888e-09 2.915e-06 1.150e-05 
 0.32623 6.174 0.893 8.388e-04 9.263e-18 1.778e-05 3.354e-15 7.456e-09 7.463e-13 5.291e-13 1.808e-09 2.864e-06 1.117e-05 
 0.32664 6.166 0.891 8.369e-04 8.942e-18 1.754e-05 3.143e-15 7.192e-09 7.175e-13 5.071e-13 1.731e-09 2.814e-06 1.085e-05 
 0.32705 6.159 0.889 8.352e-04 8.620e-18 1.730e-05 2.943e-15 6.936e-09 6.898e-13 4.859e-13 1.656e-09 2.765e-06 1.054e-05 
 0.32746 6.151 0.886 8.334e-04 8.298e-18 1.707e-05 2.752e-15 6.689e-09 6.629e-13 4.655e-13 1.584e-09 2.717e-06 1.023e-05 
 0.32787 6.144 0.884 8.316e-04 7.977e-18 1.685e-05 2.571e-15 6.449e-09 6.370e-13 4.458e-13 1.515e-09 2.669e-06 9.935e-06 
 0.32828 6.137 0.882 8.298e-04 7.655e-18 1.662e-05 2.401e-15 6.217e-09 6.120e-13 4.269e-13 1.449e-09 2.623e-06 9.645e-06 
 0.32869 6.129 0.880 8.279e-04 7.339e-18 1.640e-05 2.240e-15 5.993e-09 5.879e-13 4.087e-13 1.385e-09 2.576e-06 9.363e-06 
 0.32910 6.122 0.878 8.260e-04 7.114e-18 1.618e-05 2.107e-15 5.784e-09 5.657e-13 3.921e-13 1.327e-09 2.531e-06 9.096e-06 
 0.32951 6.114 0.876 8.243e-04 6.888e-18 1.596e-05 1.979e-15 5.582e-09 5.443e-13 3.761e-13 1.272e-09 2.487e-06 8.836e-06 
 0.32992 6.107 0.874 8.225e-04 6.663e-18 1.575e-05 1.858e-15 5.386e-09 5.234e-13 3.606e-13 1.218e-09 2.444e-06 8.582e-06 
 0.33033 6.100 0.872 8.208e-04 6.437e-18 1.554e-05 1.741e-15 5.195e-09 5.033e-13 3.456e-13 1.166e-09 2.401e-06 8.334e-06 
 0.33074 6.092 0.870 8.190e-04 6.212e-18 1.533e-05 1.631e-15 5.011e-09 4.838e-13 3.312e-13 1.115e-09 2.359e-06 8.094e-06 
 0.33115 6.085 0.868 8.171e-04 5.986e-18 1.512e-05 1.525e-15 4.832e-09 4.650e-13 3.172e-13 1.067e-09 2.318e-06 7.858e-06 
 0.33156 6.078 0.866 8.154e-04 5.761e-18 1.492e-05 1.426e-15 4.659e-09 4.468e-13 3.038e-13 1.021e-09 2.277e-06 7.631e-06 
 0.33197 6.070 0.864 8.136e-04 5.535e-18 1.472e-05 1.331e-15 4.492e-09 4.293e-13 2.909e-13 9.760e-10 2.238e-06 7.409e-06 
 0.33238 6.063 0.862 8.118e-04 5.309e-18 1.453e-05 1.242e-15 4.330e-09 4.124e-13 2.786e-13 9.331e-10 2.198e-06 7.193e-06 
 0.33279 6.056 0.860 8.101e-04 5.084e-18 1.433e-05 1.158e-15 4.174e-09 3.962e-13 2.666e-13 8.920e-10 2.160e-06 6.983e-06 
 0.33320 6.049 0.858 8.082e-04 4.858e-18 1.414e-05 1.080e-15 4.023e-09 3.805e-13 2.552e-13 8.526e-10 2.122e-06 6.780e-06 
 0.33361 6.041 0.856 8.064e-04 4.668e-18 1.395e-05 1.010e-15 3.879e-09 3.657e-13 2.445e-13 8.159e-10 2.084e-06 6.583e-06 
 0.33402 6.034 0.854 8.047e-04 4.514e-18 1.376e-05 9.488e-16 3.744e-09 3.518e-13 2.345e-13 7.816e-10 2.048e-06 6.396e-06 
 0.33443 6.027 0.852 8.029e-04 4.360e-18 1.358e-05 8.899e-16 3.612e-09 3.383e-13 2.248e-13 7.484e-10 2.012e-06 6.212e-06 
 0.33484 6.020 0.850 8.011e-04 4.206e-18 1.340e-05 8.337e-16 3.484e-09 3.253e-13 2.155e-13 7.163e-10 1.977e-06 6.033e-06 
 0.33525 6.013 0.848 7.994e-04 4.052e-18 1.322e-05 7.801e-16 3.359e-09 3.127e-13 2.064e-13 6.854e-10 1.943e-06 5.859e-06 
 0.33566 6.005 0.846 7.975e-04 3.898e-18 1.304e-05 7.292e-16 3.239e-09 3.004e-13 1.977e-13 6.556e-10 1.908e-06 5.689e-06 
 0.33607 5.998 0.844 7.958e-04 3.744e-18 1.287e-05 6.810e-16 3.123e-09 2.887e-13 1.893e-13 6.271e-10 1.875e-06 5.524e-06 
 0.33648 5.991 0.842 7.940e-04 3.590e-18 1.269e-05 6.353e-16 3.010e-09 2.773e-13 1.812e-13 5.995e-10 1.842e-06 5.364e-06 
 0.33689 5.984 0.840 7.921e-04 3.452e-18 1.252e-05 5.944e-16 2.903e-09 2.665e-13 1.736e-13 5.737e-10 1.809e-06 5.209e-06 
 0.33730 5.977 0.838 7.904e-04 3.349e-18 1.235e-05 5.604e-16 2.803e-09 2.566e-13 1.667e-13 5.503e-10 1.778e-06 5.062e-06 
 0.33770 5.970 0.836 7.886e-04 3.246e-18 1.219e-05 5.277e-16 2.706e-09 2.470e-13 1.600e-13 5.276e-10 1.747e-06 4.919e-06 
 0.33811 5.963 0.834 7.868e-04 3.143e-18 1.202e-05 4.962e-16 2.612e-09 2.377e-13 1.535e-13 5.056e-10 1.716e-06 4.778e-06 
 0.33852 5.956 0.832 7.851e-04 3.041e-18 1.186e-05 4.662e-16 2.520e-09 2.286e-13 1.472e-13 4.844e-10 1.686e-06 4.642e-06 
 0.33893 5.949 0.830 7.834e-04 2.938e-18 1.170e-05 4.373e-16 2.432e-09 2.199e-13 1.411e-13 4.638e-10 1.657e-06 4.509e-06 
 0.33934 5.941 0.828 7.816e-04 2.835e-18 1.155e-05 4.098e-16 2.345e-09 2.114e-13 1.353e-13 4.440e-10 1.628e-06 4.380e-06 
 0.33975 5.934 0.826 7.799e-04 2.732e-18 1.139e-05 3.834e-16 2.262e-09 2.031e-13 1.296e-13 4.248e-10 1.599e-06 4.253e-06 
 0.34016 5.927 0.824 7.781e-04 2.629e-18 1.124e-05 3.583e-16 2.180e-09 1.952e-13 1.241e-13 4.063e-10 1.571e-06 4.130e-06 
 0.34057 5.920 0.822 7.764e-04 2.526e-18 1.109e-05 3.345e-16 2.102e-09 1.875e-13 1.188e-13 3.886e-10 1.543e-06 4.011e-06 
 0.34098 5.913 0.820 7.746e-04 2.423e-18 1.094e-05 3.118e-16 2.026e-09 1.801e-13 1.137e-13 3.714e-10 1.516e-06 3.894e-06 
 0.34139 5.906 0.818 7.729e-04 2.320e-18 1.079e-05 2.903e-16 1.952e-09 1.729e-13 1.088e-13 3.549e-10 1.490e-06 3.780e-06 
 0.34180 5.899 0.816 7.711e-04 2.217e-18 1.065e-05 2.700e-16 1.881e-09 1.660e-13 1.041e-13 3.391e-10 1.463e-06 3.670e-06 
 0.34221 5.892 0.814 7.692e-04 2.114e-18 1.050e-05 2.508e-16 1.812e-09 1.593e-13 9.951e-14 3.238e-10 1.437e-06 3.562e-06 
 0.34262 5.885 0.812 7.674e-04 2.051e-18 1.036e-05 2.366e-16 1.750e-09 1.534e-13 9.556e-14 3.107e-10 1.412e-06 3.462e-06 
 0.34303 5.879 0.810 7.657e-04 1.991e-18 1.022e-05 2.232e-16 1.690e-09 1.477e-13 9.177e-14 2.981e-10 1.387e-06 3.365e-06 
 0.34344 5.872 0.808 7.640e-04 1.930e-18 1.008e-05 2.103e-16 1.632e-09 1.422e-13 8.809e-14 2.859e-10 1.363e-06 3.271e-06 
 0.34385 5.865 0.806 7.623e-04 1.870e-18 9.950e-06 1.979e-16 1.575e-09 1.369e-13 8.452e-14 2.741e-10 1.339e-06 3.178e-06 
 0.34426 5.858 0.804 7.606e-04 1.809e-18 9.816e-06 1.859e-16 1.520e-09 1.317e-13 8.107e-14 2.626e-10 1.316e-06 3.088e-06 
 0.34467 5.851 0.802 7.588e-04 1.749e-18 9.684e-06 1.745e-16 1.466e-09 1.266e-13 7.772e-14 2.515e-10 1.293e-06 3.000e-06 
 0.34508 5.844 0.800 7.571e-04 1.688e-18 9.554e-06 1.636e-16 1.414e-09 1.217e-13 7.449e-14 2.409e-10 1.270e-06 2.914e-06 
 0.34549 5.837 0.798 7.554e-04 1.628e-18 9.426e-06 1.532e-16 1.364e-09 1.170e-13 7.136e-14 2.305e-10 1.248e-06 2.831e-06 
 0.34590 5.830 0.795 7.537e-04 1.568e-18 9.299e-06 1.432e-16 1.315e-09 1.124e-13 6.835e-14 2.205e-10 1.226e-06 2.749e-06 
 0.34631 5.823 0.793 7.519e-04 1.507e-18 9.174e-06 1.337e-16 1.268e-09 1.080e-13 6.543e-14 2.109e-10 1.204e-06 2.670e-06 
 0.34672 5.817 0.791 7.502e-04 1.447e-18 9.050e-06 1.247e-16 1.222e-09 1.037e-13 6.262e-14 2.016e-10 1.183e-06 2.593e-06 
 0.34713 5.810 0.789 7.485e-04 1.386e-18 8.928e-06 1.161e-16 1.177e-09 9.961e-14 5.992e-14 1.927e-10 1.162e-06 2.518e-06 
 0.34754 5.803 0.787 7.468e-04 1.326e-18 8.808e-06 1.080e-16 1.134e-09 9.563e-14 5.732e-14 1.842e-10 1.142e-06 2.444e-06 
 0.34795 5.796 0.785 7.450e-04 1.265e-18 8.689e-06 1.004e-16 1.093e-09 9.179e-14 5.482e-14 1.759e-10 1.121e-06 2.373e-06 
 0.34836 5.789 0.783 7.431e-04 1.208e-18 8.569e-06 9.336e-17 1.053e-09 8.811e-14 5.243e-14 1.681e-10 1.101e-06 2.304e-06 
 0.34877 5.783 0.781 7.414e-04 1.174e-18 8.454e-06 8.860e-17 1.017e-09 8.488e-14 5.037e-14 1.614e-10 1.082e-06 2.240e-06 
 0.34918 5.776 0.779 7.397e-04 1.139e-18 8.340e-06 8.396e-17 9.823e-10 8.174e-14 4.838e-14 1.549e-10 1.063e-06 2.178e-06 
 0.34959 5.769 0.777 7.380e-04 1.105e-18 8.229e-06 7.947e-17 9.485e-10 7.870e-14 4.645e-14 1.486e-10 1.045e-06 2.117e-06 
 0.35000 5.762 0.775 7.364e-04 1.071e-18 8.119e-06 7.509e-17 9.156e-10 7.574e-14 4.457e-14 1.425e-10 1.026e-06 2.058e-06 
 0.35041 5.756 0.773 7.347e-04 1.037e-18 8.010e-06 7.085e-17 8.837e-10 7.287e-14 4.275e-14 1.366e-10 1.008e-06 2.000e-06 
 0.35082 5.749 0.771 7.330e-04 1.003e-18 7.902e-06 6.672e-17 8.526e-10 7.009e-14 4.100e-14 1.308e-10 9.906e-07 1.943e-06 
 0.35123 5.742 0.769 7.312e-04 9.684e-19 7.795e-06 6.272e-17 8.224e-10 6.738e-14 3.929e-14 1.253e-10 9.731e-07 1.888e-06 
 0.35164 5.735 0.767 7.296e-04 9.342e-19 7.690e-06 5.885e-17 7.932e-10 6.478e-14 3.765e-14 1.200e-10 9.560e-07 1.834e-06 
 0.35205 5.729 0.765 7.279e-04 8.999e-19 7.587e-06 5.510e-17 7.648e-10 6.225e-14 3.606e-14 1.148e-10 9.392e-07 1.782e-06 
 0.35246 5.722 0.763 7.262e-04 8.657e-19 7.484e-06 5.146e-17 7.373e-10 5.980e-14 3.453e-14 1.098e-10 9.226e-07 1.731e-06 
 0.35287 5.715 0.761 7.245e-04 8.315e-19 7.383e-06 4.795e-17 7.106e-10 5.744e-14 3.305e-14 1.050e-10 9.063e-07 1.681e-06 
 0.35328 5.709 0.759 7.229e-04 7.973e-19 7.284e-06 4.455e-17 6.848e-10 5.515e-14 3.162e-14 1.004e-10 8.903e-07 1.633e-06 
 0.35369 5.702 0.757 7.211e-04 7.631e-19 7.185e-06 4.126e-17 6.598e-10 5.295e-14 3.025e-14 9.597e-11 8.745e-07 1.586e-06 
 0.35410 5.696 0.755 7.195e-04 7.289e-19 7.088e-06 3.809e-17 6.357e-10 5.082e-14 2.893e-14 9.170e-11 8.591e-07 1.540e-06 
 0.35451 5.689 0.753 7.176e-04 6.947e-19 6.990e-06 3.503e-17 6.122e-10 4.876e-14 2.765e-14 8.758e-11 8.436e-07 1.495e-06 
 0.35492 5.682 0.751 7.158e-04 6.713e-19 6.896e-06 3.183e-17 5.909e-10 4.693e-14 2.653e-14 8.399e-11 8.288e-07 1.453e-06 
 0.35533 5.676 0.749 7.142e-04 6.523e-19 6.803e-06 2.869e-17 5.709e-10 4.521e-14 2.549e-14 8.066e-11 8.143e-07 1.413e-06 
 0.35574 5.669 0.747 7.125e-04 6.333e-19 6.711e-06 2.570e-17 5.513e-10 4.354e-14 2.448e-14 7.742e-11 8.000e-07 1.374e-06 
 0.35615 5.663 0.745 7.109e-04 6.143e-19 6.622e-06 2.287e-17 5.324e-10 4.192e-14 2.350e-14 7.429e-11 7.861e-07 1.336e-06 
 0.35656 5.656 0.743 7.093e-04 5.953e-19 6.533e-06 2.020e-17 5.139e-10 4.034e-14 2.255e-14 7.125e-11 7.723e-07 1.299e-06 
 0.35697 5.649 0.741 7.076e-04 5.763e-19 6.445e-06 1.767e-17 4.960e-10 3.881e-14 2.163e-14 6.830e-11 7.587e-07 1.263e-06 
 0.35738 5.643 0.739 7.060e-04 5.573e-19 6.358e-06 1.530e-17 4.785e-10 3.733e-14 2.074e-14 6.545e-11 7.454e-07 1.227e-06 
 0.35779 5.636 0.737 7.043e-04 5.383e-19 6.272e-06 1.307e-17 4.616e-10 3.589e-14 1.988e-14 6.270e-11 7.323e-07 1.193e-06 
 0.35820 5.630 0.735 7.026e-04 5.192e-19 6.187e-06 1.098e-17 4.451e-10 3.449e-14 1.905e-14 6.003e-11 7.193e-07 1.159e-06 
 0.35861 5.623 0.733 7.010e-04 5.002e-19 6.104e-06 9.046e-18 4.292e-10 3.315e-14 1.824e-14 5.746e-11 7.067e-07 1.126e-06 
 0.35902 5.617 0.731 6.994e-04 4.812e-19 6.022e-06 7.249e-18 4.138e-10 3.184e-14 1.747e-14 5.498e-11 6.942e-07 1.094e-06 
 0.35943 5.610 0.729 6.977e-04 4.622e-19 5.940e-06 5.591e-18 3.988e-10 3.058e-14 1.672e-14 5.259e-11 6.819e-07 1.063e-06 
 0.35984 5.604 0.727 6.961e-04 4.432e-19 5.860e-06 4.071e-18 3.843e-10 2.937e-14 1.599e-14 5.029e-11 6.698e-07 1.033e-06 
 0.36025 5.597 0.725 6.944e-04 4.242e-19 5.780e-06 2.688e-18 3.702e-10 2.819e-14 1.530e-14 4.807e-11 6.579e-07 1.003e-06 
 0.36066 5.591 0.723 6.928e-04 4.052e-19 5.702e-06 1.440e-18 3.567e-10 2.706e-14 1.463e-14 4.594e-11 6.463e-07 9.743e-07 
 0.36107 5.585 0.721 6.909e-04 3.862e-19 5.623e-06 3.236e-19 3.435e-10 2.596e-14 1.398e-14 4.388e-11 6.346e-07 9.461e-07 
 0.36148 5.578 0.719 6.892e-04 3.731e-19 5.547e-06 0.000e+00 3.315e-10 2.498e-14 1.342e-14 4.209e-11 6.234e-07 9.199e-07 
 0.36189 5.572 0.717 6.876e-04 3.627e-19 5.472e-06 0.000e+00 3.203e-10 2.407e-14 1.289e-14 4.044e-11 6.126e-07 8.949e-07 
 0.36230 5.565 0.715 6.859e-04 3.524e-19 5.399e-06 0.000e+00 3.094e-10 2.318e-14 1.239e-14 3.884e-11 6.019e-07 8.705e-07 
 0.36270 5.559 0.713 6.843e-04 3.420e-19 5.326e-06 0.000e+00 2.988e-10 2.232e-14 1.189e-14 3.728e-11 5.913e-07 8.466e-07 
 0.36311 5.553 0.711 6.827e-04 3.317e-19 5.255e-06 0.000e+00 2.885e-10 2.149e-14 1.142e-14 3.577e-11 5.810e-07 8.233e-07 
 0.36352 5.546 0.709 6.811e-04 3.213e-19 5.184e-06 0.000e+00 2.785e-10 2.068e-14 1.095e-14 3.431e-11 5.708e-07 8.006e-07 
 0.36393 5.540 0.707 6.795e-04 3.109e-19 5.114e-06 0.000e+00 2.687e-10 1.989e-14 1.050e-14 3.290e-11 5.607e-07 7.784e-07 
 0.36434 5.534 0.705 6.779e-04 3.006e-19 5.045e-06 0.000e+00 2.593e-10 1.913e-14 1.007e-14 3.153e-11 5.509e-07 7.567e-07 
 0.36475 5.527 0.703 6.763e-04 2.902e-19 4.977e-06 0.000e+00 2.500e-10 1.839e-14 9.649e-15 3.020e-11 5.411e-07 7.355e-07 
 0.36516 5.521 0.701 6.747e-04 2.799e-19 4.910e-06 0.000e+00 2.411e-10 1.767e-14 9.243e-15 2.892e-11 5.316e-07 7.150e-07 
 0.36557 5.515 0.699 6.731e-04 2.695e-19 4.844e-06 0.000e+00 2.325e-10 1.698e-14 8.851e-15 2.769e-11 5.222e-07 6.949e-07 
 0.36598 5.508 0.697 6.715e-04 2.592e-19 4.778e-06 0.000e+00 2.241e-10 1.631e-14 8.472e-15 2.650e-11 5.130e-07 6.753e-07 
 0.36639 5.502 0.695 6.699e-04 2.488e-19 4.713e-06 0.000e+00 2.159e-10 1.566e-14 8.107e-15 2.535e-11 5.039e-07 6.562e-07 
 0.36680 5.496 0.692 6.683e-04 2.384e-19 4.649e-06 0.000e+00 2.081e-10 1.504e-14 7.755e-15 2.424e-11 4.950e-07 6.377e-07 
 0.36721 5.489 0.690 6.666e-04 2.281e-19 4.586e-06 0.000e+00 2.004e-10 1.443e-14 7.416e-15 2.317e-11 4.862e-07 6.195e-07 
 0.36762 5.483 0.688 6.651e-04 2.177e-19 4.524e-06 0.000e+00 1.931e-10 1.385e-14 7.091e-15 2.215e-11 4.776e-07 6.020e-07 
 0.36803 5.477 0.686 6.631e-04 2.074e-19 4.460e-06 0.000e+00 1.859e-10 1.328e-14 6.775e-15 2.116e-11 4.688e-07 5.846e-07 
 0.36844 5.471 0.684 6.615e-04 2.017e-19 4.401e-06 0.000e+00 1.796e-10 1.280e-14 6.512e-15 2.033e-11 4.607e-07 5.689e-07 
 0.36885 5.464 0.682 6.600e-04 1.961e-19 4.341e-06 0.000e+00 1.735e-10 1.233e-14 6.258e-15 1.954e-11 4.526e-07 5.536e-07 
 0.36926 5.458 0.680 6.584e-04 1.906e-19 4.283e-06 0.000e+00 1.676e-10 1.188e-14 6.011e-15 1.877e-11 4.447e-07 5.386e-07 
 0.36967 5.452 0.678 6.568e-04 1.850e-19 4.226e-06 0.000e+00 1.619e-10 1.144e-14 5.772e-15 1.802e-11 4.369e-07 5.241e-07 
 0.37008 5.446 0.676 6.553e-04 1.795e-19 4.169e-06 0.000e+00 1.563e-10 1.101e-14 5.540e-15 1.730e-11 4.293e-07 5.098e-07 
 0.37049 5.439 0.674 6.537e-04 1.740e-19 4.112e-06 0.000e+00 1.509e-10 1.060e-14 5.315e-15 1.660e-11 4.217e-07 4.959e-07 
 0.37090 5.433 0.672 6.522e-04 1.684e-19 4.057e-06 0.000e+00 1.456e-10 1.019e-14 5.098e-15 1.592e-11 4.143e-07 4.823e-07 
 0.37131 5.427 0.670 6.506e-04 1.629e-19 4.002e-06 0.000e+00 1.404e-10 9.801e-15 4.887e-15 1.526e-11 4.070e-07 4.690e-07 
 0.37172 5.421 0.668 6.490e-04 1.574e-19 3.948e-06 0.000e+00 1.355e-10 9.423e-15 4.683e-15 1.463e-11 3.998e-07 4.561e-07 
 0.37213 5.415 0.666 6.475e-04 1.518e-19 3.895e-06 0.000e+00 1.306e-10 9.057e-15 4.486e-15 1.401e-11 3.928e-07 4.434e-07 
 0.37254 5.409 0.664 6.459e-04 1.463e-19 3.842e-06 0.000e+00 1.260e-10 8.702e-15 4.296e-15 1.342e-11 3.858e-07 4.311e-07 
 0.37295 5.403 0.662 6.444e-04 1.408e-19 3.790e-06 0.000e+00 1.214e-10 8.359e-15 4.113e-15 1.285e-11 3.790e-07 4.191e-07 
 0.37336 5.396 0.660 6.428e-04 1.352e-19 3.739e-06 0.000e+00 1.170e-10 8.028e-15 3.936e-15 1.229e-11 3.723e-07 4.075e-07 
 0.37377 5.390 0.658 6.412e-04 1.297e-19 3.688e-06 0.000e+00 1.127e-10 7.707e-15 3.765e-15 1.176e-11 3.657e-07 3.960e-07 
 0.37418 5.384 0.656 6.397e-04 1.242e-19 3.638e-06 0.000e+00 1.086e-10 7.399e-15 3.602e-15 1.125e-11 3.592e-07 3.850e-07 
 0.37459 5.378 0.654 6.381e-04 1.186e-19 3.589e-06 0.000e+00 1.047e-10 7.102e-15 3.444e-15 1.076e-11 3.529e-07 3.742e-07 
 0.37500 5.372 0.652 6.364e-04 1.131e-19 3.539e-06 0.000e+00 1.008e-10 6.813e-15 3.292e-15 1.029e-11 3.465e-07 3.636e-07 
 0.37541 5.366 0.650 6.347e-04 1.091e-19 3.490e-06 0.000e+00 9.724e-11 6.553e-15 3.156e-15 9.865e-12 3.403e-07 3.537e-07 
 0.37582 5.360 0.648 6.331e-04 1.061e-19 3.443e-06 0.000e+00 9.393e-11 6.312e-15 3.032e-15 9.479e-12 3.344e-07 3.443e-07 
 0.37623 5.354 0.646 6.317e-04 1.030e-19 3.397e-06 0.000e+00 9.072e-11 6.078e-15 2.912e-15 9.106e-12 3.285e-07 3.351e-07 
 0.37664 5.348 0.644 6.302e-04 1.000e-19 3.351e-06 0.000e+00 8.760e-11 5.852e-15 2.795e-15 8.744e-12 3.228e-07 3.261e-07 
 0.37705 5.342 0.642 6.286e-04 9.703e-20 3.306e-06 0.000e+00 8.456e-11 5.631e-15 2.682e-15 8.394e-12 3.171e-07 3.173e-07 
 0.37746 5.336 0.640 6.271e-04 9.402e-20 3.262e-06 0.000e+00 8.161e-11 5.418e-15 2.573e-15 8.054e-12 3.115e-07 3.087e-07 
 0.37787 5.330 0.638 6.256e-04 9.102e-20 3.218e-06 0.000e+00 7.874e-11 5.211e-15 2.467e-15 7.726e-12 3.061e-07 3.003e-07 
 0.37828 5.324 0.636 6.241e-04 8.801e-20 3.174e-06 0.000e+00 7.596e-11 5.011e-15 2.364e-15 7.408e-12 3.006e-07 2.922e-07 
 0.37869 5.318 0.634 6.226e-04 8.500e-20 3.131e-06 0.000e+00 7.326e-11 4.817e-15 2.266e-15 7.101e-12 2.954e-07 2.842e-07 
