 Distribution of neutrino fluxes in the BS05(OP) standard solar model model.

astro-ph/0412440

The cumulative neutrino fluxes from Table 1 of BS05(OP) are given in the row below.
 
 5.991E+00 1.421E-02 7.930E-07 4.844E-01 5.691E-04 3.066E-02 2.331E-02 5.836E-04 

 
Columns in the Table below represent:

1) Radius of the zone in units of one solar radius
2) Temperature in units of 10^6 deg (K)
3) Logarithm (to the base 10) of the electron density in units of
   cm^{-3}/N_A, where N_A is the Avogadro number
4) Mass of the zone with the given radius in units of one solar mass 
5) X(^7Be): beryllium-7 mass fraction
   [For special purposes, it is useful to know the 7^Be mass fraction.]
6) Fraction of pp neutrinos produced in the zone 
7) Fraction of boron 8 neutrinos produced in the zone
8) Fraction of nitrogen 13 neutrinos produced in the zone
9) Fraction of oxygen 15 neutrinos produced in the zone
10) Fraction of florine 17 neutrinos produced in the zone
11) Fraction of beryllium 7 neutrinos produced in the zone
12) Fraction of pep neutrinos produced in the zone
13) Fraction of hep neutrinos produced in the zone
 
 0.25205  7.878 1.242 1.136e-03 3.384e-15 1.860e-04 1.939e-10 5.577e-06 1.027e-09 1.314e-09 1.596e-06 6.172e-05 5.973e-04 
 0.25246  7.868 1.240 1.134e-03 3.324e-15 1.838e-04 1.853e-10 5.384e-06 9.882e-10 1.261e-09 1.560e-06 6.074e-05 5.928e-04 
 0.25287  7.857 1.238 1.133e-03 3.265e-15 1.816e-04 1.770e-10 5.197e-06 9.506e-10 1.209e-09 1.524e-06 5.978e-05 5.882e-04 
 0.25328  7.847 1.236 1.131e-03 3.205e-15 1.794e-04 1.690e-10 5.016e-06 9.143e-10 1.159e-09 1.489e-06 5.882e-05 5.836e-04 
 0.25369  7.836 1.234 1.130e-03 3.146e-15 1.772e-04 1.614e-10 4.841e-06 8.795e-10 1.111e-09 1.455e-06 5.789e-05 5.792e-04 
 0.25410  7.826 1.232 1.129e-03 3.086e-15 1.751e-04 1.541e-10 4.672e-06 8.458e-10 1.065e-09 1.422e-06 5.697e-05 5.747e-04 
 0.25451  7.815 1.230 1.128e-03 3.027e-15 1.730e-04 1.471e-10 4.510e-06 8.136e-10 1.021e-09 1.390e-06 5.607e-05 5.702e-04 
 0.25492  7.805 1.228 1.126e-03 2.974e-15 1.709e-04 1.406e-10 4.354e-06 7.829e-10 9.789e-10 1.358e-06 5.517e-05 5.657e-04 
 0.25533  7.795 1.226 1.125e-03 2.920e-15 1.688e-04 1.343e-10 4.203e-06 7.532e-10 9.386e-10 1.326e-06 5.429e-05 5.612e-04 
 0.25574  7.784 1.224 1.123e-03 2.867e-15 1.668e-04 1.282e-10 4.057e-06 7.246e-10 9.000e-10 1.296e-06 5.342e-05 5.567e-04 
 0.25615  7.774 1.223 1.122e-03 2.814e-15 1.648e-04 1.224e-10 3.915e-06 6.969e-10 8.628e-10 1.266e-06 5.257e-05 5.523e-04 
 0.25656  7.764 1.221 1.121e-03 2.764e-15 1.628e-04 1.170e-10 3.780e-06 6.707e-10 8.277e-10 1.237e-06 5.173e-05 5.478e-04 
 0.25697  7.754 1.219 1.119e-03 2.716e-15 1.608e-04 1.118e-10 3.650e-06 6.456e-10 7.941e-10 1.208e-06 5.090e-05 5.434e-04 
 0.25738  7.743 1.217 1.118e-03 2.668e-15 1.588e-04 1.068e-10 3.524e-06 6.212e-10 7.617e-10 1.180e-06 5.009e-05 5.389e-04 
 0.25779  7.733 1.215 1.116e-03 2.619e-15 1.569e-04 1.020e-10 3.402e-06 5.976e-10 7.304e-10 1.152e-06 4.928e-05 5.344e-04 
 0.25820  7.723 1.213 1.115e-03 2.571e-15 1.550e-04 9.739e-11 3.283e-06 5.749e-10 7.004e-10 1.125e-06 4.849e-05 5.300e-04 
 0.25861  7.713 1.211 1.113e-03 2.523e-15 1.531e-04 9.295e-11 3.169e-06 5.529e-10 6.714e-10 1.099e-06 4.771e-05 5.255e-04 
 0.25902  7.702 1.209 1.112e-03 2.475e-15 1.512e-04 8.868e-11 3.058e-06 5.318e-10 6.435e-10 1.073e-06 4.695e-05 5.210e-04 
 0.25943  7.692 1.207 1.111e-03 2.427e-15 1.494e-04 8.460e-11 2.951e-06 5.114e-10 6.167e-10 1.047e-06 4.619e-05 5.164e-04 
 0.25984  7.682 1.205 1.109e-03 2.379e-15 1.475e-04 8.069e-11 2.847e-06 4.917e-10 5.910e-10 1.022e-06 4.545e-05 5.119e-04 
 0.26025  7.672 1.203 1.108e-03 2.334e-15 1.458e-04 7.702e-11 2.749e-06 4.731e-10 5.668e-10 9.979e-07 4.472e-05 5.074e-04 
 0.26066  7.662 1.201 1.106e-03 2.290e-15 1.440e-04 7.351e-11 2.653e-06 4.552e-10 5.436e-10 9.739e-07 4.400e-05 5.027e-04 
 0.26107  7.652 1.200 1.105e-03 2.246e-15 1.422e-04 7.012e-11 2.561e-06 4.379e-10 5.211e-10 9.503e-07 4.329e-05 4.981e-04 
 0.26148  7.642 1.198 1.103e-03 2.202e-15 1.405e-04 6.688e-11 2.471e-06 4.211e-10 4.996e-10 9.272e-07 4.259e-05 4.935e-04 
 0.26189  7.632 1.196 1.102e-03 2.159e-15 1.387e-04 6.377e-11 2.385e-06 4.050e-10 4.789e-10 9.045e-07 4.190e-05 4.889e-04 
 0.26230  7.622 1.194 1.100e-03 2.119e-15 1.370e-04 6.089e-11 2.303e-06 3.899e-10 4.595e-10 8.826e-07 4.122e-05 4.843e-04 
 0.26270  7.612 1.192 1.099e-03 2.079e-15 1.353e-04 5.811e-11 2.223e-06 3.752e-10 4.408e-10 8.609e-07 4.056e-05 4.797e-04 
 0.26311  7.602 1.190 1.097e-03 2.040e-15 1.337e-04 5.543e-11 2.146e-06 3.610e-10 4.228e-10 8.397e-07 3.990e-05 4.750e-04 
 0.26352  7.592 1.188 1.096e-03 2.000e-15 1.320e-04 5.285e-11 2.072e-06 3.472e-10 4.054e-10 8.188e-07 3.925e-05 4.703e-04 
 0.26393  7.582 1.186 1.094e-03 1.960e-15 1.304e-04 5.037e-11 1.999e-06 3.340e-10 3.886e-10 7.983e-07 3.861e-05 4.656e-04 
 0.26434  7.572 1.184 1.093e-03 1.920e-15 1.288e-04 4.799e-11 1.929e-06 3.212e-10 3.724e-10 7.781e-07 3.798e-05 4.608e-04 
 0.26475  7.562 1.182 1.091e-03 1.880e-15 1.272e-04 4.571e-11 1.861e-06 3.088e-10 3.569e-10 7.584e-07 3.737e-05 4.560e-04 
 0.26516  7.552 1.180 1.090e-03 1.841e-15 1.256e-04 4.352e-11 1.796e-06 2.970e-10 3.420e-10 7.390e-07 3.676e-05 4.512e-04 
 0.26557  7.542 1.178 1.088e-03 1.801e-15 1.241e-04 4.143e-11 1.733e-06 2.856e-10 3.278e-10 7.201e-07 3.617e-05 4.464e-04 
 0.26598  7.532 1.176 1.087e-03 1.764e-15 1.226e-04 3.947e-11 1.673e-06 2.747e-10 3.143e-10 7.014e-07 3.558e-05 4.415e-04 
 0.26639  7.523 1.174 1.085e-03 1.727e-15 1.210e-04 3.759e-11 1.614e-06 2.643e-10 3.014e-10 6.830e-07 3.499e-05 4.365e-04 
 0.26680  7.513 1.173 1.084e-03 1.691e-15 1.195e-04 3.578e-11 1.558e-06 2.542e-10 2.890e-10 6.651e-07 3.443e-05 4.315e-04 
 0.26721  7.503 1.171 1.082e-03 1.654e-15 1.181e-04 3.405e-11 1.503e-06 2.445e-10 2.770e-10 6.475e-07 3.386e-05 4.265e-04 
 0.26762  7.493 1.169 1.081e-03 1.618e-15 1.166e-04 3.240e-11 1.451e-06 2.351e-10 2.655e-10 6.303e-07 3.331e-05 4.216e-04 
 0.26803  7.483 1.167 1.079e-03 1.585e-15 1.151e-04 3.088e-11 1.401e-06 2.264e-10 2.548e-10 6.134e-07 3.277e-05 4.165e-04 
 0.26844  7.474 1.165 1.078e-03 1.552e-15 1.137e-04 2.941e-11 1.353e-06 2.179e-10 2.445e-10 5.969e-07 3.223e-05 4.115e-04 
 0.26885  7.464 1.163 1.076e-03 1.519e-15 1.123e-04 2.799e-11 1.306e-06 2.096e-10 2.345e-10 5.806e-07 3.170e-05 4.064e-04 
 0.26926  7.454 1.161 1.074e-03 1.486e-15 1.109e-04 2.663e-11 1.260e-06 2.017e-10 2.249e-10 5.648e-07 3.119e-05 4.013e-04 
 0.26967  7.445 1.159 1.073e-03 1.453e-15 1.095e-04 2.531e-11 1.216e-06 1.939e-10 2.156e-10 5.492e-07 3.068e-05 3.962e-04 
 0.27008  7.435 1.157 1.071e-03 1.420e-15 1.082e-04 2.405e-11 1.173e-06 1.865e-10 2.066e-10 5.339e-07 3.017e-05 3.911e-04 
 0.27049  7.425 1.155 1.070e-03 1.387e-15 1.068e-04 2.284e-11 1.132e-06 1.793e-10 1.980e-10 5.189e-07 2.968e-05 3.859e-04 
 0.27090  7.416 1.153 1.068e-03 1.354e-15 1.055e-04 2.168e-11 1.092e-06 1.723e-10 1.896e-10 5.042e-07 2.919e-05 3.807e-04 
 0.27131  7.406 1.151 1.067e-03 1.321e-15 1.042e-04 2.057e-11 1.053e-06 1.657e-10 1.817e-10 4.899e-07 2.871e-05 3.756e-04 
 0.27172  7.396 1.149 1.065e-03 1.290e-15 1.029e-04 1.954e-11 1.017e-06 1.594e-10 1.742e-10 4.759e-07 2.824e-05 3.704e-04 
 0.27213  7.387 1.147 1.063e-03 1.261e-15 1.016e-04 1.858e-11 9.818e-07 1.534e-10 1.672e-10 4.621e-07 2.778e-05 3.651e-04 
 0.27254  7.377 1.145 1.062e-03 1.232e-15 1.003e-04 1.766e-11 9.478e-07 1.476e-10 1.604e-10 4.487e-07 2.732e-05 3.598e-04 
 0.27295  7.368 1.143 1.060e-03 1.203e-15 9.905e-05 1.677e-11 9.149e-07 1.420e-10 1.538e-10 4.355e-07 2.687e-05 3.546e-04 
 0.27336  7.358 1.141 1.058e-03 1.174e-15 9.780e-05 1.592e-11 8.829e-07 1.366e-10 1.475e-10 4.225e-07 2.642e-05 3.493e-04 
 0.27377  7.349 1.140 1.057e-03 1.146e-15 9.658e-05 1.510e-11 8.519e-07 1.314e-10 1.414e-10 4.099e-07 2.599e-05 3.440e-04 
 0.27418  7.339 1.138 1.055e-03 1.117e-15 9.536e-05 1.431e-11 8.219e-07 1.263e-10 1.355e-10 3.976e-07 2.556e-05 3.388e-04 
 0.27459  7.330 1.136 1.054e-03 1.088e-15 9.417e-05 1.355e-11 7.928e-07 1.214e-10 1.298e-10 3.855e-07 2.514e-05 3.335e-04 
 0.27500  7.320 1.134 1.052e-03 1.059e-15 9.298e-05 1.283e-11 7.647e-07 1.167e-10 1.243e-10 3.737e-07 2.472e-05 3.283e-04 
 0.27541  7.311 1.132 1.050e-03 1.031e-15 9.181e-05 1.214e-11 7.376e-07 1.122e-10 1.191e-10 3.622e-07 2.431e-05 3.230e-04 
 0.27582  7.301 1.130 1.049e-03 1.005e-15 9.067e-05 1.151e-11 7.120e-07 1.079e-10 1.142e-10 3.510e-07 2.391e-05 3.178e-04 
 0.27623  7.292 1.128 1.047e-03 9.802e-16 8.953e-05 1.092e-11 6.875e-07 1.039e-10 1.096e-10 3.400e-07 2.352e-05 3.124e-04 
 0.27664  7.283 1.126 1.045e-03 9.560e-16 8.840e-05 1.036e-11 6.637e-07 1.000e-10 1.051e-10 3.293e-07 2.313e-05 3.071e-04 
 0.27705  7.273 1.124 1.044e-03 9.317e-16 8.729e-05 9.816e-12 6.406e-07 9.621e-11 1.008e-10 3.189e-07 2.275e-05 3.018e-04 
 0.27746  7.264 1.122 1.042e-03 9.074e-16 8.619e-05 9.294e-12 6.182e-07 9.254e-11 9.667e-11 3.087e-07 2.237e-05 2.966e-04 
 0.27787  7.255 1.120 1.040e-03 8.832e-16 8.509e-05 8.792e-12 5.965e-07 8.898e-11 9.265e-11 2.987e-07 2.200e-05 2.914e-04 
 0.27828  7.245 1.118 1.039e-03 8.589e-16 8.402e-05 8.313e-12 5.755e-07 8.556e-11 8.879e-11 2.890e-07 2.163e-05 2.862e-04 
 0.27869  7.236 1.116 1.037e-03 8.347e-16 8.296e-05 7.854e-12 5.551e-07 8.225e-11 8.506e-11 2.795e-07 2.127e-05 2.811e-04 
 0.27910  7.227 1.114 1.035e-03 8.104e-16 8.191e-05 7.416e-12 5.354e-07 7.905e-11 8.147e-11 2.703e-07 2.092e-05 2.759e-04 
 0.27951  7.217 1.112 1.034e-03 7.861e-16 8.088e-05 6.999e-12 5.163e-07 7.597e-11 7.803e-11 2.613e-07 2.057e-05 2.709e-04 
 0.27992  7.208 1.110 1.032e-03 7.637e-16 7.986e-05 6.614e-12 4.982e-07 7.306e-11 7.480e-11 2.526e-07 2.023e-05 2.658e-04 
 0.28033  7.199 1.108 1.030e-03 7.440e-16 7.885e-05 6.266e-12 4.812e-07 7.034e-11 7.180e-11 2.441e-07 1.989e-05 2.607e-04 
 0.28074  7.190 1.106 1.029e-03 7.243e-16 7.785e-05 5.930e-12 4.645e-07 6.770e-11 6.889e-11 2.359e-07 1.956e-05 2.556e-04 
 0.28115  7.181 1.104 1.027e-03 7.046e-16 7.686e-05 5.608e-12 4.484e-07 6.514e-11 6.607e-11 2.279e-07 1.924e-05 2.506e-04 
 0.28156  7.171 1.102 1.025e-03 6.850e-16 7.589e-05 5.299e-12 4.327e-07 6.266e-11 6.335e-11 2.200e-07 1.892e-05 2.456e-04 
 0.28197  7.162 1.100 1.024e-03 6.653e-16 7.493e-05 5.002e-12 4.175e-07 6.026e-11 6.073e-11 2.124e-07 1.860e-05 2.407e-04 
 0.28238  7.153 1.098 1.022e-03 6.456e-16 7.397e-05 4.718e-12 4.028e-07 5.793e-11 5.819e-11 2.050e-07 1.829e-05 2.358e-04 
 0.28279  7.144 1.096 1.020e-03 6.260e-16 7.303e-05 4.447e-12 3.885e-07 5.569e-11 5.575e-11 1.978e-07 1.798e-05 2.311e-04 
 0.28320  7.135 1.094 1.019e-03 6.063e-16 7.210e-05 4.189e-12 3.747e-07 5.353e-11 5.340e-11 1.908e-07 1.768e-05 2.263e-04 
 0.28361  7.126 1.092 1.017e-03 5.866e-16 7.119e-05 3.943e-12 3.614e-07 5.144e-11 5.114e-11 1.840e-07 1.739e-05 2.216e-04 
 0.28402  7.117 1.090 1.015e-03 5.670e-16 7.029e-05 3.710e-12 3.485e-07 4.943e-11 4.897e-11 1.775e-07 1.710e-05 2.170e-04 
 0.28443  7.108 1.088 1.013e-03 5.514e-16 6.939e-05 3.508e-12 3.365e-07 4.759e-11 4.700e-11 1.712e-07 1.681e-05 2.123e-04 
 0.28484  7.099 1.087 1.012e-03 5.361e-16 6.851e-05 3.316e-12 3.250e-07 4.581e-11 4.511e-11 1.651e-07 1.653e-05 2.077e-04 
 0.28525  7.090 1.085 1.010e-03 5.209e-16 6.764e-05 3.131e-12 3.137e-07 4.408e-11 4.328e-11 1.591e-07 1.625e-05 2.032e-04 
 0.28566  7.081 1.083 1.008e-03 5.057e-16 6.678e-05 2.954e-12 3.028e-07 4.241e-11 4.151e-11 1.533e-07 1.598e-05 1.987e-04 
 0.28607  7.072 1.081 1.007e-03 4.904e-16 6.592e-05 2.784e-12 2.922e-07 4.079e-11 3.979e-11 1.477e-07 1.571e-05 1.943e-04 
 0.28648  7.063 1.079 1.005e-03 4.752e-16 6.508e-05 2.621e-12 2.819e-07 3.922e-11 3.813e-11 1.423e-07 1.545e-05 1.900e-04 
 0.28689  7.054 1.077 1.003e-03 4.600e-16 6.425e-05 2.466e-12 2.719e-07 3.771e-11 3.654e-11 1.370e-07 1.519e-05 1.857e-04 
 0.28730  7.045 1.075 1.001e-03 4.448e-16 6.343e-05 2.319e-12 2.623e-07 3.624e-11 3.501e-11 1.319e-07 1.494e-05 1.815e-04 
 0.28770  7.036 1.073 9.996e-04 4.295e-16 6.262e-05 2.178e-12 2.529e-07 3.483e-11 3.353e-11 1.269e-07 1.468e-05 1.774e-04 
 0.28811  7.027 1.071 9.979e-04 4.143e-16 6.182e-05 2.045e-12 2.439e-07 3.347e-11 3.210e-11 1.221e-07 1.444e-05 1.733e-04 
 0.28852  7.018 1.069 9.962e-04 3.995e-16 6.103e-05 1.920e-12 2.352e-07 3.217e-11 3.075e-11 1.175e-07 1.420e-05 1.693e-04 
 0.28893  7.009 1.067 9.944e-04 3.883e-16 6.025e-05 1.814e-12 2.272e-07 3.098e-11 2.952e-11 1.131e-07 1.396e-05 1.653e-04 
 0.28934  7.000 1.065 9.927e-04 3.770e-16 5.948e-05 1.712e-12 2.194e-07 2.982e-11 2.833e-11 1.089e-07 1.372e-05 1.614e-04 
 0.28975  6.992 1.063 9.910e-04 3.658e-16 5.872e-05 1.613e-12 2.118e-07 2.869e-11 2.718e-11 1.048e-07 1.349e-05 1.576e-04 
 0.29016  6.983 1.061 9.892e-04 3.545e-16 5.797e-05 1.520e-12 2.044e-07 2.760e-11 2.607e-11 1.008e-07 1.327e-05 1.538e-04 
 0.29057  6.974 1.059 9.874e-04 3.433e-16 5.723e-05 1.430e-12 1.972e-07 2.655e-11 2.499e-11 9.689e-08 1.304e-05 1.501e-04 
 0.29098  6.965 1.057 9.856e-04 3.320e-16 5.649e-05 1.344e-12 1.903e-07 2.553e-11 2.395e-11 9.313e-08 1.282e-05 1.464e-04 
 0.29139  6.957 1.055 9.839e-04 3.208e-16 5.577e-05 1.262e-12 1.835e-07 2.454e-11 2.295e-11 8.951e-08 1.261e-05 1.429e-04 
 0.29180  6.948 1.053 9.822e-04 3.095e-16 5.505e-05 1.184e-12 1.770e-07 2.359e-11 2.198e-11 8.599e-08 1.239e-05 1.394e-04 
 0.29221  6.939 1.051 9.804e-04 2.983e-16 5.434e-05 1.110e-12 1.707e-07 2.267e-11 2.105e-11 8.259e-08 1.218e-05 1.359e-04 
 0.29262  6.930 1.049 9.786e-04 2.870e-16 5.364e-05 1.039e-12 1.646e-07 2.178e-11 2.016e-11 7.931e-08 1.198e-05 1.326e-04 
 0.29303  6.922 1.047 9.770e-04 2.758e-16 5.296e-05 9.729e-13 1.587e-07 2.093e-11 1.930e-11 7.615e-08 1.177e-05 1.293e-04 
 0.29344  6.913 1.045 9.751e-04 2.678e-16 5.227e-05 9.180e-13 1.533e-07 2.015e-11 1.853e-11 7.321e-08 1.158e-05 1.260e-04 
 0.29385  6.904 1.043 9.734e-04 2.598e-16 5.161e-05 8.656e-13 1.480e-07 1.940e-11 1.779e-11 7.038e-08 1.138e-05 1.229e-04 
 0.29426  6.896 1.041 9.716e-04 2.519e-16 5.094e-05 8.153e-13 1.429e-07 1.867e-11 1.707e-11 6.763e-08 1.119e-05 1.198e-04 
 0.29467  6.887 1.039 9.699e-04 2.439e-16 5.029e-05 7.671e-13 1.379e-07 1.796e-11 1.637e-11 6.496e-08 1.100e-05 1.167e-04 
 0.29508  6.878 1.037 9.681e-04 2.360e-16 4.964e-05 7.210e-13 1.331e-07 1.728e-11 1.570e-11 6.238e-08 1.081e-05 1.137e-04 
 0.29549  6.870 1.035 9.662e-04 2.280e-16 4.899e-05 6.768e-13 1.284e-07 1.662e-11 1.504e-11 5.988e-08 1.063e-05 1.108e-04 
 0.29590  6.861 1.033 9.645e-04 2.201e-16 4.837e-05 6.349e-13 1.239e-07 1.598e-11 1.442e-11 5.746e-08 1.045e-05 1.079e-04 
 0.29631  6.853 1.031 9.627e-04 2.121e-16 4.774e-05 5.948e-13 1.195e-07 1.536e-11 1.381e-11 5.513e-08 1.027e-05 1.051e-04 
 0.29672  6.844 1.029 9.610e-04 2.042e-16 4.712e-05 5.568e-13 1.152e-07 1.476e-11 1.323e-11 5.287e-08 1.010e-05 1.024e-04 
 0.29713  6.836 1.027 9.592e-04 1.962e-16 4.652e-05 5.208e-13 1.111e-07 1.418e-11 1.266e-11 5.070e-08 9.927e-06 9.971e-05 
 0.29754  6.827 1.025 9.574e-04 1.883e-16 4.592e-05 4.867e-13 1.071e-07 1.362e-11 1.213e-11 4.860e-08 9.758e-06 9.710e-05 
 0.29795  6.819 1.023 9.556e-04 1.815e-16 4.532e-05 4.568e-13 1.034e-07 1.310e-11 1.162e-11 4.664e-08 9.592e-06 9.454e-05 
 0.29836  6.810 1.021 9.539e-04 1.761e-16 4.474e-05 4.307e-13 9.985e-08 1.262e-11 1.116e-11 4.480e-08 9.431e-06 9.207e-05 
 0.29877  6.802 1.019 9.521e-04 1.707e-16 4.416e-05 4.056e-13 9.641e-08 1.215e-11 1.071e-11 4.301e-08 9.271e-06 8.964e-05 
 0.29918  6.793 1.017 9.503e-04 1.653e-16 4.359e-05 3.816e-13 9.307e-08 1.169e-11 1.028e-11 4.128e-08 9.114e-06 8.727e-05 
 0.29959  6.785 1.015 9.485e-04 1.599e-16 4.303e-05 3.586e-13 8.982e-08 1.125e-11 9.857e-12 3.961e-08 8.959e-06 8.494e-05 
 0.30000  6.776 1.013 9.467e-04 1.545e-16 4.247e-05 3.366e-13 8.667e-08 1.081e-11 9.449e-12 3.799e-08 8.806e-06 8.266e-05 
 0.30041  6.768 1.011 9.449e-04 1.491e-16 4.192e-05 3.156e-13 8.362e-08 1.040e-11 9.057e-12 3.642e-08 8.657e-06 8.045e-05 
 0.30082  6.759 1.009 9.432e-04 1.438e-16 4.138e-05 2.956e-13 8.066e-08 9.998e-12 8.678e-12 3.491e-08 8.509e-06 7.828e-05 
 0.30123  6.751 1.007 9.414e-04 1.384e-16 4.084e-05 2.766e-13 7.779e-08 9.610e-12 8.313e-12 3.345e-08 8.364e-06 7.616e-05 
 0.30164  6.743 1.005 9.396e-04 1.330e-16 4.031e-05 2.585e-13 7.502e-08 9.235e-12 7.961e-12 3.205e-08 8.221e-06 7.409e-05 
 0.30205  6.734 1.003 9.378e-04 1.276e-16 3.979e-05 2.414e-13 7.233e-08 8.873e-12 7.622e-12 3.069e-08 8.081e-06 7.207e-05 
 0.30246  6.726 1.001 9.359e-04 1.222e-16 3.927e-05 2.253e-13 6.973e-08 8.524e-12 7.297e-12 2.938e-08 7.942e-06 7.010e-05 
 0.30287  6.718 0.999 9.342e-04 1.178e-16 3.876e-05 2.114e-13 6.731e-08 8.201e-12 6.999e-12 2.818e-08 7.808e-06 6.820e-05 
 0.30328  6.709 0.997 9.324e-04 1.143e-16 3.826e-05 1.993e-13 6.501e-08 7.897e-12 6.719e-12 2.705e-08 7.675e-06 6.636e-05 
 0.30369  6.701 0.995 9.306e-04 1.107e-16 3.776e-05 1.876e-13 6.277e-08 7.602e-12 6.449e-12 2.595e-08 7.545e-06 6.456e-05 
 0.30410  6.693 0.993 9.288e-04 1.072e-16 3.727e-05 1.764e-13 6.059e-08 7.315e-12 6.187e-12 2.489e-08 7.416e-06 6.280e-05 
 0.30451  6.685 0.991 9.270e-04 1.037e-16 3.679e-05 1.656e-13 5.848e-08 7.038e-12 5.934e-12 2.386e-08 7.289e-06 6.107e-05 
 0.30492  6.676 0.989 9.252e-04 1.001e-16 3.631e-05 1.554e-13 5.643e-08 6.769e-12 5.690e-12 2.287e-08 7.165e-06 5.940e-05 
 0.30533  6.668 0.987 9.234e-04 9.657e-17 3.584e-05 1.456e-13 5.445e-08 6.509e-12 5.453e-12 2.192e-08 7.043e-06 5.776e-05 
 0.30574  6.660 0.985 9.216e-04 9.303e-17 3.537e-05 1.363e-13 5.252e-08 6.258e-12 5.225e-12 2.099e-08 6.923e-06 5.615e-05 
 0.30615  6.652 0.983 9.199e-04 8.949e-17 3.491e-05 1.274e-13 5.065e-08 6.015e-12 5.006e-12 2.010e-08 6.804e-06 5.459e-05 
 0.30656  6.644 0.981 9.180e-04 8.595e-17 3.446e-05 1.190e-13 4.884e-08 5.780e-12 4.794e-12 1.924e-08 6.687e-06 5.307e-05 
 0.30697  6.635 0.979 9.163e-04 8.240e-17 3.401e-05 1.111e-13 4.710e-08 5.554e-12 4.591e-12 1.841e-08 6.573e-06 5.159e-05 
 0.30738  6.627 0.977 9.145e-04 7.886e-17 3.357e-05 1.036e-13 4.541e-08 5.336e-12 4.395e-12 1.762e-08 6.460e-06 5.014e-05 
 0.30779  6.619 0.975 9.127e-04 7.566e-17 3.313e-05 9.684e-14 4.381e-08 5.130e-12 4.211e-12 1.687e-08 6.350e-06 4.874e-05 
 0.30820  6.611 0.973 9.109e-04 7.337e-17 3.270e-05 9.121e-14 4.231e-08 4.940e-12 4.043e-12 1.618e-08 6.241e-06 4.740e-05 
 0.30861  6.603 0.971 9.091e-04 7.107e-17 3.227e-05 8.582e-14 4.085e-08 4.755e-12 3.880e-12 1.552e-08 6.135e-06 4.609e-05 
 0.30902  6.595 0.969 9.072e-04 6.878e-17 3.185e-05 8.065e-14 3.943e-08 4.576e-12 3.722e-12 1.488e-08 6.030e-06 4.480e-05 
 0.30943  6.587 0.967 9.055e-04 6.649e-17 3.144e-05 7.571e-14 3.806e-08 4.402e-12 3.570e-12 1.426e-08 5.927e-06 4.356e-05 
 0.30984  6.579 0.965 9.037e-04 6.420e-17 3.103e-05 7.100e-14 3.673e-08 4.234e-12 3.423e-12 1.366e-08 5.825e-06 4.234e-05 
 0.31025  6.571 0.963 9.019e-04 6.191e-17 3.062e-05 6.650e-14 3.543e-08 4.072e-12 3.281e-12 1.308e-08 5.725e-06 4.115e-05 
 0.31066  6.563 0.961 9.001e-04 5.961e-17 3.022e-05 6.223e-14 3.418e-08 3.915e-12 3.144e-12 1.252e-08 5.627e-06 3.999e-05 
 0.31107  6.555 0.959 8.982e-04 5.732e-17 2.983e-05 5.817e-14 3.297e-08 3.763e-12 3.012e-12 1.199e-08 5.530e-06 3.886e-05 
 0.31148  6.547 0.957 8.965e-04 5.503e-17 2.944e-05 5.433e-14 3.180e-08 3.617e-12 2.885e-12 1.147e-08 5.436e-06 3.776e-05 
 0.31189  6.539 0.955 8.947e-04 5.274e-17 2.905e-05 5.069e-14 3.066e-08 3.476e-12 2.763e-12 1.097e-08 5.342e-06 3.669e-05 
 0.31230  6.531 0.953 8.929e-04 5.044e-17 2.867e-05 4.727e-14 2.956e-08 3.340e-12 2.646e-12 1.050e-08 5.250e-06 3.564e-05 
 0.31270  6.523 0.951 8.911e-04 4.852e-17 2.830e-05 4.427e-14 2.853e-08 3.212e-12 2.537e-12 1.005e-08 5.160e-06 3.464e-05 
 0.31311  6.515 0.949 8.893e-04 4.701e-17 2.793e-05 4.165e-14 2.755e-08 3.092e-12 2.435e-12 9.640e-09 5.072e-06 3.367e-05 
 0.31352  6.507 0.947 8.874e-04 4.550e-17 2.756e-05 3.914e-14 2.659e-08 2.975e-12 2.336e-12 9.239e-09 4.984e-06 3.272e-05 
 0.31393  6.499 0.945 8.857e-04 4.399e-17 2.720e-05 3.674e-14 2.567e-08 2.863e-12 2.241e-12 8.853e-09 4.899e-06 3.180e-05 
 0.31434  6.491 0.943 8.839e-04 4.248e-17 2.685e-05 3.445e-14 2.477e-08 2.754e-12 2.149e-12 8.480e-09 4.815e-06 3.091e-05 
 0.31475  6.483 0.941 8.821e-04 4.097e-17 2.650e-05 3.228e-14 2.390e-08 2.649e-12 2.060e-12 8.120e-09 4.732e-06 3.003e-05 
 0.31516  6.475 0.939 8.803e-04 3.946e-17 2.615e-05 3.021e-14 2.306e-08 2.547e-12 1.974e-12 7.773e-09 4.651e-06 2.918e-05 
 0.31557  6.468 0.937 8.784e-04 3.796e-17 2.580e-05 2.824e-14 2.224e-08 2.448e-12 1.891e-12 7.438e-09 4.571e-06 2.834e-05 
 0.31598  6.460 0.935 8.767e-04 3.645e-17 2.547e-05 2.639e-14 2.145e-08 2.353e-12 1.812e-12 7.118e-09 4.492e-06 2.754e-05 
 0.31639  6.452 0.933 8.749e-04 3.494e-17 2.513e-05 2.463e-14 2.069e-08 2.262e-12 1.736e-12 6.809e-09 4.415e-06 2.675e-05 
